text,label
12397001346925 i need you to help me out here  can you get on the phone and get the luggage over on the fastest flight you can and then maybe i wont get you fired,Ses03M_impro05b_M017
13472001428700 if not im going to get your name im going to talk to your boss whoeverim never going to flymy business is never going to fly delta again,Ses03M_impro05b_M018
13671391375771 okay,Ses03M_impro05b_FXX1
14247001443800 what is your business,Ses03M_impro05b_F018
14425001462150 i work for ibm,Ses03M_impro05b_M019
14580001531300 okay  sir  i am sorry to tell you this but this does happen uh this is not uh really,Ses03M_impro05b_F019
15314501596100 i mean our airlines fault  i dont know what happened misplaced something happened but we will get you,Ses03M_impro05b_F020
15797001619400 you misplace a lot of eight pieces of luggage,Ses03M_impro05b_M020
16148001685800 well the entire flight sir the luggage was placed on another plane that never actually left baltimore,Ses03M_impro05b_F021
16858001700400 uh no im not,Ses03M_impro05b_F022
16708001688100 are you kidding me,Ses03M_impro05b_M021
16902001715000 who are you going to fire because of that,Ses03M_impro05b_M022
17061001775300 well we have some people back there that need some firing so but i would just really appreciate,Ses03M_impro05b_F023
17424001785400 wow  this has never happened before  ive not lost,Ses03M_impro05b_M023
17854001835225 in all thousand flights ive been on probably i cant even count how many flights ive been on  this has never happened before,Ses03M_impro05b_M024
18354001864500 this is the worst customer service ive ever gotten before,Ses03M_impro05b_M025
18361511842871 yeah,Ses03M_impro05b_FXX2
18606001878600 okay sir  im sorry you canum,Ses03M_impro05b_F024
18743001923300 okay  get on the phone and figure out where my luggage is and tell me when its going to get there alright,Ses03M_impro05b_M026
19117001969500 we already have been confirmed that it will be arriving inuhin about two days,Ses03M_impro05b_F025
19471001970700 and and in about,Ses03M_impro05b_M027
19723002034700 two days ill be in san diego and hows it going to get to me in san diego  you going to make sure it gets to the san diego airport,Ses03M_impro05b_M028
20295002050000 uh we cant,Ses03M_impro05b_F026
20414002130700 can you get it to the san diego airport  you get someone to drive it to my place alright then i get a refund for somei get a free flight alright i get free whatever,Ses03M_impro05b_M029
20773002095300 yes sir yes,Ses03M_impro05b_F027
21248002157600 we can have them direct your luggage to san diego,Ses03M_impro05b_F028
21517002191500 okay  and youre going to give me what for my inconvenience,Ses03M_impro05b_M030
21889002217100 uh,Ses03M_impro05b_F029
22184752250400 some refreshments in the lobby,Ses03M_impro05b_F030
22432002299900 some peanuts  wow  that helps a lot,Ses03M_impro05b_M031
23007002382200 thanks you thank you i dont have my luggage so you gave me a holiday inn stay and peanuts  wow  you know what,Ses03M_impro05b_M032
23307002353100 eh we actually,Ses03M_impro05b_F031
23843002416100 i will never do business with delta again,Ses03M_impro05b_M033
00961330146512 hows it going  how are you feeling,Ses03M_impro06_F000
01358040166469 i ah,Ses03M_impro06_M000
01725530200055 alright,Ses03M_impro06_M001
01920230222932 hanging in there,Ses03M_impro06_F001
02139270244349 yeah,Ses03M_impro06_M002
02798820315658 so sad,Ses03M_impro06_F002
03088440351434 it just feels like i was talking to him yesterday,Ses03M_impro06_M003
03419430367984 yeah,Ses03M_impro06_F003
03684710402300 you guys were real close huh,Ses03M_impro06_F004
04018130444160 he was my only friend growing up,Ses03M_impro06_M004
04448900488941 no one else would talk to me but he would,Ses03M_impro06_M005
04899150535183 he was supposed to be the best man at my wedding,Ses03M_impro06_M006
05349390573393 im so sorry,Ses03M_impro06_F005
05787470607465 yeah,Ses03M_impro06_M007
06084390687049 you know i was always the one to tell him to be more wild you know,Ses03M_impro06_M008
06743940695811 yeah,Ses03M_impro06_F006
06892400744242 and he just took it overboard,Ses03M_impro06_M009
07651730827477 what happened  what went wrong,Ses03M_impro06_F007
08269900886860 you know a stupid case of drunk driving its just,Ses03M_impro06_M010
08892940942593 and the worst part of it is that he was in the car with his girlfriend,Ses03M_impro06_M011
09433240974719 his girlfriend got killed too,Ses03M_impro06_M012
09669310988348 oh man,Ses03M_impro06_F008
09754491009765 and the car that he hit was his family,Ses03M_impro06_M013
10010041031912 how are they,Ses03M_impro06_F009
10304521061847 the mother and father died,Ses03M_impro06_M014
10630641111739 and the kids are paralyzed in a coma right now,Ses03M_impro06_M015
11205011166986 and just going to the funeral its,Ses03M_impro06_M016
11701501219555 do i miss him or do i hate him you know,Ses03M_impro06_M017
12380511322016 yeah  like i mean if you need anyone to talk to or anything im here for you okay,Ses03M_impro06_F010
13235691330184 thanks,Ses03M_impro06_MXX0
13290741368014 were all here for you,Ses03M_impro06_F011
13794531428858 i was supposed to see him last summer,Ses03M_impro06_M018
14368891520367 then i got busy with work and stuff and three years go by,Ses03M_impro06_M019
15230441562958 and then something like this happens you know,Ses03M_impro06_M020
15649051614797 i mean i havent even talked to him on the phone for the past three months,Ses03M_impro06_M021
16177171648139 hes supposed to be my best friend,Ses03M_impro06_M022
16403511663472 i know,Ses03M_impro06_F012
16790481751087 just things happen in life and you justtheres just no explanation you know  we just dont,Ses03M_impro06_F013
17510871782726 its so fucked up,Ses03M_impro06_M023
17710441792704 yeah,Ses03M_impro06_F014
18080371829697 im so sorry,Ses03M_impro06_F015
18202061846003 why is that,Ses03M_impro06_M024
18545221898573 he was studying to be a doctor,Ses03M_impro06_M025
19005201995193 i mean he washe wanted to help people in poor countries that is his goal  he didnt care about the money  he just wanted to go and help people,Ses03M_impro06_M026
19961002048248 what thewhat am i doing,Ses03M_impro06_M027
20489792088892 working for corporate america  wow,Ses03M_impro06_M028
20901092128562 he actually wanted to do something,Ses03M_impro06_M029
21295362198655 well now you can follow his footsteps you know  carry out what he wanted to do,Ses03M_impro06_F016
21923272213744 i cant do that,Ses03M_impro06_M030
22027922236378 well sure you could,Ses03M_impro06_F017
22439222269233 you shouldve met him,Ses03M_impro06_M031
22706942293084 he is the greatesteveryone liked him,Ses03M_impro06_M032
22865132306713 yeah,Ses03M_impro06_F018
23198562349547 i wouldve loved to,Ses03M_impro06_F019
24035772443490 now i cant,Ses03M_impro06_F020
00436590058100 hey,Ses03M_impro07_M000
00545000079800 hey  hows it going  i havent seen you in awhile,Ses03M_impro07_F000
00763000093500 pretty good susanna,Ses03M_impro07_M001
00964000116000 whats going on joe,Ses03M_impro07_F001
01242000170000 guess who got into usc,Ses03M_impro07_M002
01645000178900 um,Ses03M_impro07_F002
01714000210000 me yeah i did,Ses03M_impro07_M003
01877000248350 no way are you serious oh my god  congratulations im so excited,Ses03M_impro07_F003
02104000224100 yeah,Ses03M_impro07_M004
02263000245200 i got into the,Ses03M_impro07_M005
02459250274100 i got into cinema production,Ses03M_impro07_M006
02691000298300 no  you didnt get into production  theres no way,Ses03M_impro07_F004
02791250284975 yeah,Ses03M_impro07_M007
02942000333400 no  its like its harder than getting into harvard,Ses03M_impro07_M008
03164000387100 i know  oh my god  oh my god joe i am so happy for you  well you know what that means,Ses03M_impro07_F005
03827000397700 what does that mean,Ses03M_impro07_M009
03928000457250 youre going to be here and im going to be in la so we can be together now  i mean we can be in the same city,Ses03M_impro07_F006
04547000471500 holy shit,Ses03M_impro07_M010
04592000483600 we can party  we can have fun,Ses03M_impro07_F007
04791000509600 this will be like high school but even better,Ses03M_impro07_M011
05062000530600 yeah  hopefully it wont be like high school,Ses03M_impro07_F008
05381000606400 oh man i am so proud of you that ishow did you geti mean what did you do  how did you find out or what,Ses03M_impro07_F009
06026000665775 ii came home and my mom was like joe uh,Ses03M_impro07_M012
06662000748200 i have some bad news  i was like what  shes like not really you got into usc and i was like i was like oh my god  i was about to tear my own hair out,Ses03M_impro07_M013
07370000752550 oh man,Ses03M_impro07_F010
07489000812600 yeah  this is so crazy  i mean i didnt get into any other school but i got into the school i wanted,Ses03M_impro07_M014
08100000850700 did you say yes yet  i mean have you sent in your answer,Ses03M_impro07_F011
08370000876600 oh my god the first minute i got it i sent it back in,Ses03M_impro07_M015
08677000883700 all right,Ses03M_impro07_F012
08782000895900 so,Ses03M_impro07_M016
08899000970000 this is so great you know because i gone fit on downtown so im going to be like right here  i think im going to be living at city lights downtown,Ses03M_impro07_F013
09547000991500 this is so exciting  this is like a new chapter in our lives,Ses03M_impro07_M017
09878001015500 yeah it really is,Ses03M_impro07_F014
10002001076300 were doing what we want to do then four years later were going to be working professionals making money sipping martinis every day,Ses03M_impro07_M018
10482001073300 god hopefully,Ses03M_impro07_F015
10774001116400 man im just so happy for you  i just,Ses03M_impro07_F016
11119001127800 thank you,Ses03M_impro07_M019
11191001162700 well im happy for you but im happy for me cause that means youre going to stay,Ses03M_impro07_F017
11565001210500 and tonight my parents want to take me out to sushi and they said i could bring you,Ses03M_impro07_M020
12071001241100 oh great i would love to go,Ses03M_impro07_F018
12158001228700 yeah,Ses03M_impro07_M021
12326001270700 yeah and they said get whatever you want and,Ses03M_impro07_M022
12551001278500 mmmm some miso soup,Ses03M_impro07_F019
12728001324475 some miso soup  you can get whatever  you can get a vat full of miso soup  god,Ses03M_impro07_M023
13202001338900 ah man,Ses03M_impro07_F020
13289001353800 this is going to be so great  i have so many great ideas,Ses03M_impro07_M024
13487001422600 yeah did youi mean do send in like how long after you send in your application did you hear,Ses03M_impro07_F021
13576211363212 to start off,Ses03M_impro07_MXX0
14091001495600 it took them oh man it took them like i mean what its like april now and any letters that come in april are usually the rejection letters so i was just like,Ses03M_impro07_M025
14927001507600 you were like,Ses03M_impro07_F022
15013001515100 i was struck,Ses03M_impro07_M026
15097001542600 oh my god  i am so proud of you,Ses03M_impro07_F023
